entry,at,order
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:26:59.526Z,171693521952600
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:26:58.617Z,171693521861700
"""arnav @ 2Ad_lqR7T8"" raises to 2.50",2024-05-28T22:26:57.619Z,171693521761900
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:26:54.308Z,171693521430800
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:26:47.329Z,171693520732900
"""gg @ 3MTWnFXimt"" posts a big blind of 1.00",2024-05-28T22:26:45.483Z,171693520548311
"""MysteriousMelo @ 91pc2p5UbL"" posts a small blind of 0.50",2024-05-28T22:26:45.483Z,171693520548310
"Your hand is K♠, J♥",2024-05-28T22:26:45.483Z,171693520548307
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (234.77) | #2 ""sean @ _Jop1SHAcx"" (303.25) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (62.51) | #4 ""gg @ 3MTWnFXimt"" (113.25) | #5 ""bbb @ XIdYl9Rz6c"" (122.25) | #6 ""rampurge @ SUmXpIp4-U"" (345.97) | #7 ""arnav @ 2Ad_lqR7T8"" (321.25) | #9 ""al @ YSDCeva8ZN"" (129.75)",2024-05-28T22:26:45.483Z,171693520548301
"-- starting hand #360 (id: rx4l4ueklcfi)  (No Limit Texas Hold'em) (dealer: ""sean @ _Jop1SHAcx"") --",2024-05-28T22:26:45.483Z,171693520548300
"""MysteriousMelo @ 91pc2p5UbL"" shows a K♣, 10♦.",2024-05-28T22:26:42.390Z,171693520239000
"-- ending hand #359 --",2024-05-28T22:26:41.862Z,171693520186202
"""al @ YSDCeva8ZN"" collected 31.00 from pot",2024-05-28T22:26:41.862Z,171693520186201
"Uncalled bet of 19.75 returned to ""al @ YSDCeva8ZN""",2024-05-28T22:26:41.862Z,171693520186200
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:26:41.058Z,171693520105800
"""al @ YSDCeva8ZN"" bets 19.75",2024-05-28T22:26:35.251Z,171693519525100
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:26:17.009Z,171693517700900
"River: Q♥, J♥, 9♥, 3♦ [4♥]",2024-05-28T22:26:15.512Z,171693517551200
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:26:14.678Z,171693517467800
"""MysteriousMelo @ 91pc2p5UbL"" calls 7.75",2024-05-28T22:26:13.684Z,171693517368400
"""al @ YSDCeva8ZN"" bets 7.75",2024-05-28T22:26:12.089Z,171693517208900
"""bbb @ XIdYl9Rz6c"" checks",2024-05-28T22:26:07.031Z,171693516703100
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:26:05.849Z,171693516584900
"Turn: Q♥, J♥, 9♥ [3♦]",2024-05-28T22:26:04.609Z,171693516460900
"""MysteriousMelo @ 91pc2p5UbL"" calls 3.00",2024-05-28T22:26:03.727Z,171693516372700
"""al @ YSDCeva8ZN"" calls 3.00",2024-05-28T22:26:02.318Z,171693516231800
"""bbb @ XIdYl9Rz6c"" bets 3.00",2024-05-28T22:25:58.820Z,171693515882000
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:25:50.817Z,171693515081700
"Flop:  [Q♥, J♥, 9♥]",2024-05-28T22:25:50.065Z,171693515006500
"""MysteriousMelo @ 91pc2p5UbL"" calls 2.00",2024-05-28T22:25:49.253Z,171693514925300
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:25:46.597Z,171693514659700
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:25:45.698Z,171693514569800
"""al @ YSDCeva8ZN"" calls 2.00",2024-05-28T22:25:44.785Z,171693514478500
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:25:43.030Z,171693514303000
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:25:41.517Z,171693514151700
"""bbb @ XIdYl9Rz6c"" raises to 2.00",2024-05-28T22:25:39.109Z,171693513910900
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:25:34.992Z,171693513499200
"""MysteriousMelo @ 91pc2p5UbL"" posts a big blind of 1.00",2024-05-28T22:25:33.459Z,171693513345911
"""sean @ _Jop1SHAcx"" posts a small blind of 0.50",2024-05-28T22:25:33.459Z,171693513345910
"Your hand is 4♦, 10♣",2024-05-28T22:25:33.459Z,171693513345907
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (234.77) | #2 ""sean @ _Jop1SHAcx"" (303.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (75.26) | #4 ""gg @ 3MTWnFXimt"" (113.25) | #5 ""bbb @ XIdYl9Rz6c"" (127.25) | #6 ""rampurge @ SUmXpIp4-U"" (345.97) | #7 ""arnav @ 2Ad_lqR7T8"" (321.25) | #9 ""al @ YSDCeva8ZN"" (111.50)",2024-05-28T22:25:33.459Z,171693513345901
"-- starting hand #359 (id: erli4z9549ws)  (No Limit Texas Hold'em) (dealer: ""rbd @ i9QjFAKSgr"") --",2024-05-28T22:25:33.459Z,171693513345900
"-- ending hand #358 --",2024-05-28T22:25:30.448Z,171693513044803
"""MysteriousMelo @ 91pc2p5UbL"" shows a 5♦, 6♦.",2024-05-28T22:25:30.448Z,171693513044802
"""al @ YSDCeva8ZN"" collected 13.50 from pot with Pair, 8's (combination: 8♥, 8♠, A♦, J♣, 10♦)",2024-05-28T22:25:30.448Z,171693513044801
"""al @ YSDCeva8ZN"" shows a 8♥, A♦.",2024-05-28T22:25:30.448Z,171693513044800
"""al @ YSDCeva8ZN"" checks",2024-05-28T22:25:29.643Z,171693512964300
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:25:27.145Z,171693512714500
"River: J♣, 5♠, 2♠, 10♦ [8♠]",2024-05-28T22:25:25.626Z,171693512562600
"""MysteriousMelo @ 91pc2p5UbL"" calls 3.50",2024-05-28T22:25:24.751Z,171693512475100
"""al @ YSDCeva8ZN"" bets 3.50",2024-05-28T22:25:22.551Z,171693512255100
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:25:16.829Z,171693511682900
"Turn: J♣, 5♠, 2♠ [10♦]",2024-05-28T22:25:11.139Z,171693511113900
"""al @ YSDCeva8ZN"" checks",2024-05-28T22:25:10.254Z,171693511025400
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:25:06.092Z,171693510609200
"Flop:  [J♣, 5♠, 2♠]",2024-05-28T22:25:04.007Z,171693510400700
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:25:03.171Z,171693510317100
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:25:02.303Z,171693510230300
"""al @ YSDCeva8ZN"" calls 2.50",2024-05-28T22:24:56.995Z,171693509699500
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:24:55.371Z,171693509537100
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:24:54.426Z,171693509442600
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:24:47.004Z,171693508700400
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:24:46.108Z,171693508610800
"""MysteriousMelo @ 91pc2p5UbL"" raises to 2.50",2024-05-28T22:24:44.700Z,171693508470000
"""sean @ _Jop1SHAcx"" posts a big blind of 1.00",2024-05-28T22:24:37.539Z,171693507753911
"""rbd @ i9QjFAKSgr"" posts a small blind of 0.50",2024-05-28T22:24:37.539Z,171693507753910
"Your hand is 10♣, 8♣",2024-05-28T22:24:37.539Z,171693507753907
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (235.27) | #2 ""sean @ _Jop1SHAcx"" (304.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (81.26) | #4 ""gg @ 3MTWnFXimt"" (113.25) | #5 ""bbb @ XIdYl9Rz6c"" (127.25) | #6 ""rampurge @ SUmXpIp4-U"" (345.97) | #7 ""arnav @ 2Ad_lqR7T8"" (321.25) | #9 ""al @ YSDCeva8ZN"" (104.00)",2024-05-28T22:24:37.539Z,171693507753901
"-- starting hand #358 (id: cwsleeevcff5)  (No Limit Texas Hold'em) (dealer: ""al @ YSDCeva8ZN"") --",2024-05-28T22:24:37.539Z,171693507753900
"-- ending hand #357 --",2024-05-28T22:24:34.569Z,171693507456902
"""arnav @ 2Ad_lqR7T8"" collected 6.50 from pot",2024-05-28T22:24:34.569Z,171693507456901
"Uncalled bet of 6.50 returned to ""arnav @ 2Ad_lqR7T8""",2024-05-28T22:24:34.569Z,171693507456900
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:24:33.766Z,171693507376600
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:24:29.123Z,171693506912300
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:24:28.239Z,171693506823900
"""arnav @ 2Ad_lqR7T8"" raises to 9.00",2024-05-28T22:24:25.635Z,171693506563500
"""rampurge @ SUmXpIp4-U"" raises to 2.50",2024-05-28T22:24:19.811Z,171693505981100
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:24:16.631Z,171693505663100
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:24:15.736Z,171693505573600
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:24:14.833Z,171693505483300
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:24:13.876Z,171693505387600
"""rbd @ i9QjFAKSgr"" posts a big blind of 1.00",2024-05-28T22:24:11.946Z,171693505194611
"""al @ YSDCeva8ZN"" posts a small blind of 0.50",2024-05-28T22:24:11.946Z,171693505194610
"Your hand is 10♣, Q♣",2024-05-28T22:24:11.946Z,171693505194607
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (236.27) | #2 ""sean @ _Jop1SHAcx"" (304.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (81.26) | #4 ""gg @ 3MTWnFXimt"" (113.25) | #5 ""bbb @ XIdYl9Rz6c"" (127.25) | #6 ""rampurge @ SUmXpIp4-U"" (348.47) | #7 ""arnav @ 2Ad_lqR7T8"" (317.25) | #9 ""al @ YSDCeva8ZN"" (104.50)",2024-05-28T22:24:11.946Z,171693505194601
"-- starting hand #357 (id: 7jmrraaxglrn)  (No Limit Texas Hold'em) (dealer: ""arnav @ 2Ad_lqR7T8"") --",2024-05-28T22:24:11.946Z,171693505194600
"-- ending hand #356 --",2024-05-28T22:24:09.040Z,171693504904002
"""bbb @ XIdYl9Rz6c"" collected 15.50 from pot",2024-05-28T22:24:09.040Z,171693504904001
"Uncalled bet of 12.00 returned to ""bbb @ XIdYl9Rz6c""",2024-05-28T22:24:09.040Z,171693504904000
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:24:08.225Z,171693504822500
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:23:41.699Z,171693502169900
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:23:38.141Z,171693501814100
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:23:37.187Z,171693501718700
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:23:36.216Z,171693501621600
"""bbb @ XIdYl9Rz6c"" raises to 18.00",2024-05-28T22:23:35.259Z,171693501525900
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:23:26.192Z,171693500619200
"""MysteriousMelo @ 91pc2p5UbL"" raises to 6.00",2024-05-28T22:23:25.239Z,171693500523900
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:23:11.126Z,171693499112600
"""rbd @ i9QjFAKSgr"" raises to 2.00",2024-05-28T22:23:10.193Z,171693499019300
"""al @ YSDCeva8ZN"" posts a big blind of 1.00",2024-05-28T22:23:03.581Z,171693498358111
"""arnav @ 2Ad_lqR7T8"" posts a small blind of 0.50",2024-05-28T22:23:03.581Z,171693498358110
"Your hand is 3♦, 4♥",2024-05-28T22:23:03.581Z,171693498358107
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (238.27) | #2 ""sean @ _Jop1SHAcx"" (304.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (87.26) | #4 ""gg @ 3MTWnFXimt"" (113.25) | #5 ""bbb @ XIdYl9Rz6c"" (117.75) | #6 ""rampurge @ SUmXpIp4-U"" (348.47) | #7 ""arnav @ 2Ad_lqR7T8"" (317.75) | #9 ""al @ YSDCeva8ZN"" (105.50)",2024-05-28T22:23:03.581Z,171693498358101
"-- starting hand #356 (id: vsr9rqoy7vjn)  (No Limit Texas Hold'em) (dealer: ""rampurge @ SUmXpIp4-U"") --",2024-05-28T22:23:03.581Z,171693498358100
"-- ending hand #355 --",2024-05-28T22:23:00.679Z,171693498067902
"""al @ YSDCeva8ZN"" collected 8.00 from pot",2024-05-28T22:23:00.679Z,171693498067901
"Uncalled bet of 6.50 returned to ""al @ YSDCeva8ZN""",2024-05-28T22:23:00.679Z,171693498067900
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:22:59.822Z,171693497982200
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:22:57.899Z,171693497789900
"""al @ YSDCeva8ZN"" bets 6.50",2024-05-28T22:22:56.150Z,171693497615000
"""arnav @ 2Ad_lqR7T8"" checks",2024-05-28T22:22:51.528Z,171693497152800
"Flop:  [5♠, A♦, 8♦]",2024-05-28T22:22:49.265Z,171693496926500
"""arnav @ 2Ad_lqR7T8"" calls 2.50",2024-05-28T22:22:48.370Z,171693496837000
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:22:45.155Z,171693496515500
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:22:44.206Z,171693496420600
"""gg @ 3MTWnFXimt"" calls 2.50",2024-05-28T22:22:43.275Z,171693496327500
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:22:41.027Z,171693496102700
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:22:40.008Z,171693496000800
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:22:39.122Z,171693495912200
"""al @ YSDCeva8ZN"" raises to 2.50",2024-05-28T22:22:35.131Z,171693495513100
"""arnav @ 2Ad_lqR7T8"" posts a big blind of 1.00",2024-05-28T22:22:31.041Z,171693495104111
"""rampurge @ SUmXpIp4-U"" posts a small blind of 0.50",2024-05-28T22:22:31.041Z,171693495104110
"Your hand is 3♣, 10♠",2024-05-28T22:22:31.041Z,171693495104107
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (238.27) | #2 ""sean @ _Jop1SHAcx"" (304.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (87.26) | #4 ""gg @ 3MTWnFXimt"" (115.75) | #5 ""bbb @ XIdYl9Rz6c"" (117.75) | #6 ""rampurge @ SUmXpIp4-U"" (348.97) | #7 ""arnav @ 2Ad_lqR7T8"" (320.25) | #9 ""al @ YSDCeva8ZN"" (100.00)",2024-05-28T22:22:31.041Z,171693495104101
"-- starting hand #355 (id: 6qqqndhlwo8b)  (No Limit Texas Hold'em) (dealer: ""bbb @ XIdYl9Rz6c"") --",2024-05-28T22:22:31.041Z,171693495104100
"-- ending hand #354 --",2024-05-28T22:22:27.951Z,171693494795102
"""rampurge @ SUmXpIp4-U"" collected 117.50 from pot with Three of a Kind, 5's (combination: 5♥, 5♠, 5♦, Q♥, 8♣)",2024-05-28T22:22:27.951Z,171693494795101
"""rampurge @ SUmXpIp4-U"" shows a 5♥, 5♠.",2024-05-28T22:22:27.951Z,171693494795100
"""gg @ 3MTWnFXimt"" calls 38.00",2024-05-28T22:22:27.096Z,171693494709600
"""rampurge @ SUmXpIp4-U"" bets 38.00",2024-05-28T22:22:12.622Z,171693493262200
"River: 5♦, Q♥, 3♠, 8♣ [2♣]",2024-05-28T22:21:59.216Z,171693491921600
"""gg @ 3MTWnFXimt"" calls 16.00",2024-05-28T22:21:58.410Z,171693491841000
"""rampurge @ SUmXpIp4-U"" raises to 16.00",2024-05-28T22:21:52.456Z,171693491245600
"""gg @ 3MTWnFXimt"" bets 4.75",2024-05-28T22:21:46.535Z,171693490653500
"""rampurge @ SUmXpIp4-U"" checks",2024-05-28T22:21:43.203Z,171693490320300
"Turn: 5♦, Q♥, 3♠ [8♣]",2024-05-28T22:21:41.017Z,171693490101700
"""rampurge @ SUmXpIp4-U"" calls 2.00",2024-05-28T22:21:40.205Z,171693490020500
"""gg @ 3MTWnFXimt"" bets 2.00",2024-05-28T22:21:37.285Z,171693489728500
"""rampurge @ SUmXpIp4-U"" checks",2024-05-28T22:21:34.552Z,171693489455200
"Flop:  [5♦, Q♥, 3♠]",2024-05-28T22:21:33.236Z,171693489323600
"""rampurge @ SUmXpIp4-U"" calls 2.50",2024-05-28T22:21:32.428Z,171693489242800
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:21:30.774Z,171693489077400
"""gg @ 3MTWnFXimt"" raises to 2.50",2024-05-28T22:21:29.841Z,171693488984100
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:21:26.059Z,171693488605900
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:21:25.109Z,171693488510900
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:21:24.231Z,171693488423100
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:21:23.323Z,171693488332300
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:21:19.980Z,171693487998000
"""rampurge @ SUmXpIp4-U"" posts a big blind of 1.00",2024-05-28T22:21:17.779Z,171693487777911
"""bbb @ XIdYl9Rz6c"" posts a small blind of 0.50",2024-05-28T22:21:17.779Z,171693487777910
"Your hand is 5♥, 5♠",2024-05-28T22:21:17.779Z,171693487777907
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (238.27) | #2 ""sean @ _Jop1SHAcx"" (304.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (87.26) | #4 ""gg @ 3MTWnFXimt"" (174.25) | #5 ""bbb @ XIdYl9Rz6c"" (118.25) | #6 ""rampurge @ SUmXpIp4-U"" (289.97) | #7 ""arnav @ 2Ad_lqR7T8"" (320.25) | #9 ""al @ YSDCeva8ZN"" (100.00)",2024-05-28T22:21:17.779Z,171693487777901
"-- starting hand #354 (id: ei70mlckza9u)  (No Limit Texas Hold'em) (dealer: ""gg @ 3MTWnFXimt"") --",2024-05-28T22:21:17.779Z,171693487777900
"-- ending hand #353 --",2024-05-28T22:21:14.802Z,171693487480202
"""sean @ _Jop1SHAcx"" collected 6.50 from pot",2024-05-28T22:21:14.802Z,171693487480201
"Uncalled bet of 2.00 returned to ""sean @ _Jop1SHAcx""",2024-05-28T22:21:14.802Z,171693487480200
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:21:13.985Z,171693487398500
"""sean @ _Jop1SHAcx"" bets 2.00",2024-05-28T22:21:10.770Z,171693487077000
"""bbb @ XIdYl9Rz6c"" checks",2024-05-28T22:21:06.042Z,171693486604200
"Flop:  [A♠, 9♦, 6♦]",2024-05-28T22:21:04.217Z,171693486421700
"""bbb @ XIdYl9Rz6c"" calls 3.00",2024-05-28T22:21:03.375Z,171693486337500
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:20:56.899Z,171693485689900
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:20:56.009Z,171693485600900
"""sean @ _Jop1SHAcx"" raises to 3.00",2024-05-28T22:20:54.845Z,171693485484500
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:20:52.176Z,171693485217600
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:20:51.302Z,171693485130200
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:20:50.283Z,171693485028300
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:20:48.839Z,171693484883900
"""bbb @ XIdYl9Rz6c"" posts a big blind of 1.00",2024-05-28T22:20:46.611Z,171693484661111
"""gg @ 3MTWnFXimt"" posts a small blind of 0.50",2024-05-28T22:20:46.611Z,171693484661110
"Your hand is Q♣, 4♥",2024-05-28T22:20:46.611Z,171693484661107
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (238.27) | #2 ""sean @ _Jop1SHAcx"" (301.25) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (87.26) | #4 ""gg @ 3MTWnFXimt"" (174.75) | #5 ""bbb @ XIdYl9Rz6c"" (121.25) | #6 ""rampurge @ SUmXpIp4-U"" (289.97) | #7 ""arnav @ 2Ad_lqR7T8"" (320.25) | #9 ""al @ YSDCeva8ZN"" (100.00)",2024-05-28T22:20:46.611Z,171693484661101
"-- starting hand #353 (id: xp9je05hk2my)  (No Limit Texas Hold'em) (dealer: ""MysteriousMelo @ 91pc2p5UbL"") --",2024-05-28T22:20:46.611Z,171693484661100
"-- ending hand #352 --",2024-05-28T22:20:43.608Z,171693484360803
"""al @ YSDCeva8ZN"" shows a A♦, Q♥.",2024-05-28T22:20:43.608Z,171693484360802
"""rbd @ i9QjFAKSgr"" collected 21.50 from pot with Pair, 5's (combination: 5♣, 5♠, J♠, 10♣, 8♣)",2024-05-28T22:20:43.608Z,171693484360801
"""rbd @ i9QjFAKSgr"" shows a 5♣, 8♣.",2024-05-28T22:20:43.608Z,171693484360800
"""rbd @ i9QjFAKSgr"" checks",2024-05-28T22:20:42.745Z,171693484274500
"""al @ YSDCeva8ZN"" checks",2024-05-28T22:20:39.713Z,171693483971300
"River: 6♥, 10♣, 4♣, J♠ [5♠]",2024-05-28T22:20:34.494Z,171693483449400
"""rbd @ i9QjFAKSgr"" checks",2024-05-28T22:20:33.692Z,171693483369200
"""al @ YSDCeva8ZN"" checks",2024-05-28T22:20:18.771Z,171693481877100
"Turn: 6♥, 10♣, 4♣ [J♠]",2024-05-28T22:20:12.596Z,171693481259600
"""gg @ 3MTWnFXimt"" folds",2024-05-28T22:20:11.740Z,171693481174000
"""rbd @ i9QjFAKSgr"" calls 6.00",2024-05-28T22:20:10.842Z,171693481084200
"""al @ YSDCeva8ZN"" bets 6.00",2024-05-28T22:20:03.231Z,171693480323100
"""gg @ 3MTWnFXimt"" checks",2024-05-28T22:19:58.019Z,171693479801900
"Flop:  [6♥, 10♣, 4♣]",2024-05-28T22:19:55.317Z,171693479531700
"""gg @ 3MTWnFXimt"" calls 3.00",2024-05-28T22:19:54.480Z,171693479448000
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:19:52.283Z,171693479228300
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:19:51.382Z,171693479138200
"""rbd @ i9QjFAKSgr"" calls 3.00",2024-05-28T22:19:40.687Z,171693478068700
"""al @ YSDCeva8ZN"" raises to 3.00",2024-05-28T22:19:37.333Z,171693477733300
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:19:32.671Z,171693477267100
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:19:31.584Z,171693477158400
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:19:22.934Z,171693476293400
"""gg @ 3MTWnFXimt"" posts a big blind of 1.00",2024-05-28T22:19:21.293Z,171693476129311
"""MysteriousMelo @ 91pc2p5UbL"" posts a small blind of 0.50",2024-05-28T22:19:21.293Z,171693476129310
"Your hand is 5♦, 9♣",2024-05-28T22:19:21.293Z,171693476129307
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (225.77) | #2 ""sean @ _Jop1SHAcx"" (301.25) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (87.76) | #4 ""gg @ 3MTWnFXimt"" (177.75) | #5 ""bbb @ XIdYl9Rz6c"" (121.25) | #6 ""rampurge @ SUmXpIp4-U"" (289.97) | #7 ""arnav @ 2Ad_lqR7T8"" (320.25) | #9 ""al @ YSDCeva8ZN"" (109.00)",2024-05-28T22:19:21.293Z,171693476129301
"-- starting hand #352 (id: epdul7udina0)  (No Limit Texas Hold'em) (dealer: ""sean @ _Jop1SHAcx"") --",2024-05-28T22:19:21.293Z,171693476129300
"-- ending hand #351 --",2024-05-28T22:19:18.284Z,171693475828402
"""gg @ 3MTWnFXimt"" collected 10.50 from pot",2024-05-28T22:19:18.284Z,171693475828401
"Uncalled bet of 5.25 returned to ""gg @ 3MTWnFXimt""",2024-05-28T22:19:18.284Z,171693475828400
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:19:17.405Z,171693475740500
"""gg @ 3MTWnFXimt"" bets 5.25",2024-05-28T22:19:08.371Z,171693474837100
"Turn: 4♦, K♦, 3♦ [Q♦]",2024-05-28T22:19:02.677Z,171693474267700
"""MysteriousMelo @ 91pc2p5UbL"" folds",2024-05-28T22:19:01.765Z,171693474176500
"""al @ YSDCeva8ZN"" calls 2.00",2024-05-28T22:18:59.891Z,171693473989100
"""gg @ 3MTWnFXimt"" bets 2.00",2024-05-28T22:18:55.784Z,171693473578400
"""MysteriousMelo @ 91pc2p5UbL"" checks",2024-05-28T22:18:51.144Z,171693473114400
"Flop:  [4♦, K♦, 3♦]",2024-05-28T22:18:50.052Z,171693473005200
"""MysteriousMelo @ 91pc2p5UbL"" calls 2.00",2024-05-28T22:18:49.223Z,171693472922300
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:18:46.777Z,171693472677700
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:18:45.899Z,171693472589900
"""al @ YSDCeva8ZN"" calls 2.00",2024-05-28T22:18:44.970Z,171693472497000
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T22:18:42.001Z,171693472200100
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:18:40.930Z,171693472093000
"""bbb @ XIdYl9Rz6c"" folds",2024-05-28T22:18:39.929Z,171693471992900
"""gg @ 3MTWnFXimt"" raises to 2.00",2024-05-28T22:18:26.541Z,171693470654100
"""MysteriousMelo @ 91pc2p5UbL"" posts a big blind of 1.00",2024-05-28T22:18:22.926Z,171693470292611
"""sean @ _Jop1SHAcx"" posts a small blind of 0.50",2024-05-28T22:18:22.926Z,171693470292610
"Your hand is J♠, 9♣",2024-05-28T22:18:22.926Z,171693470292607
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (225.77) | #2 ""sean @ _Jop1SHAcx"" (301.75) | #3 ""MysteriousMelo @ 91pc2p5UbL"" (89.76) | #4 ""gg @ 3MTWnFXimt"" (171.25) | #5 ""bbb @ XIdYl9Rz6c"" (121.25) | #6 ""rampurge @ SUmXpIp4-U"" (289.97) | #7 ""arnav @ 2Ad_lqR7T8"" (320.25) | #9 ""al @ YSDCeva8ZN"" (113.00)",2024-05-28T22:18:22.926Z,171693470292601
"-- starting hand #351 (id: wlwszr4zfg6a)  (No Limit Texas Hold'em) (dealer: ""rbd @ i9QjFAKSgr"") --",2024-05-28T22:18:22.926Z,171693470292600
"-- ending hand #350 --",2024-05-28T22:18:20.023Z,171693470002302
"""arnav @ 2Ad_lqR7T8"" collected 5.50 from pot",2024-05-28T22:18:20.023Z,171693470002301
"Uncalled bet of 1.75 returned to ""arnav @ 2Ad_lqR7T8""",2024-05-28T22:18:20.023Z,171693470002300
"""sean @ _Jop1SHAcx"" folds",2024-05-28T22:18:19.123Z,171693469912300
"""arnav @ 2Ad_lqR7T8"" bets 1.75",2024-05-28T22:18:15.613Z,171693469561300
"""sean @ _Jop1SHAcx"" checks",2024-05-28T22:18:11.474Z,171693469147400
"Flop:  [Q♥, 6♦, 7♣]",2024-05-28T22:18:10.449Z,171693469044900
"""sean @ _Jop1SHAcx"" calls 2.50",2024-05-28T22:18:09.621Z,171693468962100
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T22:18:06.100Z,171693468610000
"""al @ YSDCeva8ZN"" folds",2024-05-28T22:18:05.217Z,171693468521700
"""arnav @ 2Ad_lqR7T8"" raises to 2.50",2024-05-28T22:18:02.308Z,171693468230800
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T22:17:57.322Z,171693467732200
